"2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4445131","CP","STS","00","Closed","","Conditional Permit","2","17","188801","1 ADRA VILLAWAY-SITE SERVICES","4445140","CP","STS","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND** SUPERSEDED **","4505797","CP","SHO","00","Closed","","Conditional Permit","2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4554549","CP","FND","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND","4575596","CP","FND","00","Closed","","Conditional Permit","11","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1-DRN","4679270","DR","D01","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 14","4677124","PS","P14","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 15","4677125","PS","P15","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 16","4677126","PS","P16","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 17","4677127","PS","P17","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 18","4677128","PS","P18","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 19","4677129","PS","P19","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 20","4677130","PS","P20","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 21","4677131","PS","P21","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 22","4677132","PS","P22","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 23","4677133","PS","P23","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
